,name,S,posmak,brzina_rezanja,uzorak,komad,fill,split,opseg,maxd,avgd
381,D6d0S3-F0d06-Vc45d0-MJ003-K07,3,0.06,45.0,J003,07,46.6556259610048,18.3812920786967,20.665585992977604,4.57704214769627,3.96241084479649
382,D6d0S3-F0d06-Vc45d0-MJ004-K07,3,0.06,45.0,J004,07,44.670009600760295,16.3956757184522,29.321491952895798,5.187244491566731,4.0048385787497205
383,D6d0S3-F0d06-Vc45d0-MJ005-K08,3,0.06,45.0,J005,08,48.4466498198581,20.17231593755,27.1668253690798,4.59850923498245,4.10651812014261
384,D6d0S3-F0d06-Vc45d0-MJ006-K08,3,0.06,45.0,J006,08,48.46722363265099,20.1928897503428,27.7673357034068,4.95049470008716,4.1507390862604705
385,D6d0S3-F0d06-Vc45d0-MJ007-K09,3,0.06,45.0,J007,09,43.4326939147497,15.1583600324416,29.1063974535221,4.9868311097334095,4.08674064580853
386,D6d0S3-F0d06-Vc45d0-MJ008-K09,3,0.06,45.0,J008,09,46.591815681983,18.3174817996749,27.559476018397998,4.8755265663592695,4.16368023921299
387,D6d0S3-F0d06-Vc45d0-MJ009-K10,3,0.06,45.0,J009,10,47.6766367355303,19.4023028532222,28.3823275975615,4.8447802649443,4.18748580541472
388,D6d0S3-F0d06-Vc45d0-MJ010-K10,3,0.06,45.0,J010,10,48.927866800085894,20.6535329177777,26.4071846973176,4.855250900861269,4.09581404190051
389,D6d0S3-F0d06-Vc60d0-MJ001-K06,3,0.06,60.0,J001,06,42.9284622663446,14.6541283840365,24.024346450584897,4.45939907152867,3.97709706676251
390,D6d0S3-F0d06-Vc60d0-MJ002-K06,3,0.06,60.0,J002,06,41.69336937056521,13.419035488257101,22.8521963848105,4.31398183092693,3.7886304491382496
391,D6d0S3-F0d06-Vc60d0-MJ003-K07,3,0.06,60.0,J003,07,48.7937742946153,20.5194404123073,24.647863109907497,4.8666717960087995,4.26723603531711
392,D6d0S3-F0d06-Vc60d0-MJ004-K07,3,0.06,60.0,J004,07,44.6502778331499,16.375943950841698,27.804203219058298,5.017669177821981,3.9115911737255002
393,D6d0S3-F0d06-Vc60d0-MJ005-K08,3,0.06,60.0,J005,08,48.5050170014955,20.230683119187397,26.2385587705412,4.60215244330634,4.0403499078922405
394,D6d0S3-F0d06-Vc60d0-MJ006-K08,3,0.06,60.0,J006,08,52.058162637381,23.7838287550729,29.812664233804302,5.397414724404251,4.29379146727786
395,D6d0S3-F0d06-Vc60d0-MJ007-K09,3,0.06,60.0,J007,09,42.8976477081781,14.623313825870001,28.117363145736498,4.67620459654763,3.94797373995076
396,D6d0S3-F0d06-Vc60d0-MJ008-K09,3,0.06,60.0,J008,09,42.46947454530989,14.195140663001801,25.9546630619942,4.4930792315410795,3.83610524861285
397,D6d0S3-F0d06-Vc60d0-MJ009-K10,3,0.06,60.0,J009,10,46.3666134709945,18.0922795886864,25.257572356389602,4.61262270478734,4.0635209750802
398,D6d0S3-F0d06-Vc60d0-MJ010-K10,3,0.06,60.0,J010,10,44.445966587657004,16.171632705348898,24.523893258190498,4.26062744402494,3.95973925318274
399,D6d0S3-F0d09-Vc15d0-MJ001-K06,3,0.09,15.0,J001,06,44.0830740385073,15.8087401561991,38.7035666638341,4.73768456808143,3.9132225140971806
400,D6d0S3-F0d09-Vc15d0-MJ002-K06,3,0.09,15.0,J002,06,44.5260418674515,16.251707985143398,40.3624455808279,4.8191425279157105,3.92757413286206
401,D6d0S3-F0d09-Vc15d0-MJ003-K07,3,0.09,15.0,J003,07,42.5584820617111,14.2841481794029,38.4867162053007,5.3415423787710195,3.7818304834466203
402,D6d0S3-F0d09-Vc15d0-MJ004-K07,3,0.09,15.0,J004,07,45.6158538000457,17.3415199177376,31.5467797720226,5.187461569316991,3.99066784831988
403,D6d0S3-F0d09-Vc15d0-MJ005-K08,3,0.09,15.0,J005,08,50.8161338480474,22.5417999657393,28.0411852130614,4.981802808554019,4.24573919178387
404,D6d0S3-F0d09-Vc15d0-MJ006-K08,3,0.09,15.0,J006,08,48.1686944497696,19.894360567461398,27.2044480017563,4.66126956974729,4.09736651724653
405,D6d0S3-F0d09-Vc15d0-MJ007-K09,3,0.09,15.0,J007,09,44.36432997145639,16.0899960891483,28.732813941303302,4.79563182603829,4.0488140701555695
406,D6d0S3-F0d09-Vc15d0-MJ008-K09,3,0.09,15.0,J008,09,40.193026983668204,11.918693101360002,26.940614600788397,4.59136493616069,3.78474529153985
407,D6d0S3-F0d09-Vc15d0-MJ009-K10,3,0.09,15.0,J009,10,48.588519599017296,20.3141857167092,29.413715734452,4.93018938999914,4.18631105732279
408,D6d0S3-F0d09-Vc15d0-MJ010-K10,3,0.09,15.0,J010,10,47.295422068756,19.021088186447898,26.1072883637333,4.72491220434289,4.15616946694076
409,D6d0S3-F0d09-Vc30d0-MJ001-K06,3,0.09,30.0,J001,06,42.1812495869236,13.9069157046155,35.2780851292305,4.40764878909895,3.74479969569723
410,D6d0S3-F0d09-Vc30d0-MJ002-K06,3,0.09,30.0,J002,06,45.04682654996179,16.772492667653697,38.338545580286606,4.77000935705474,3.9410330322364904
411,D6d0S3-F0d09-Vc30d0-MJ003-K07,3,0.09,30.0,J003,07,44.0352250836621,15.7608912013539,38.5773553009374,4.7695253079916204,3.92824450138084
412,D6d0S3-F0d09-Vc30d0-MJ004-K07,3,0.09,30.0,J004,07,46.7095393128522,18.435205430544,32.535661439890106,4.894147733774299,4.0984100402292
413,D6d0S3-F0d09-Vc30d0-MJ005-K08,3,0.09,30.0,J005,08,51.16251684621489,22.888182963906697,31.580824109906303,5.08767191266272,4.29613911965407
414,D6d0S3-F0d09-Vc30d0-MJ006-K08,3,0.09,30.0,J006,08,48.0799133028377,19.8055794205295,24.4966105624824,5.037235402526719,4.20647486909172
415,D6d0S3-F0d09-Vc30d0-MJ007-K09,3,0.09,30.0,J007,09,39.9864978577949,11.712163975486698,24.730740875797,4.4264625131699695,3.7816987692448394
416,D6d0S3-F0d09-Vc30d0-MJ008-K09,3,0.09,30.0,J008,09,40.813013735359,12.538679853050802,27.0774682600267,4.63819486094027,3.7465892946661605
417,D6d0S3-F0d09-Vc30d0-MJ009-K10,3,0.09,30.0,J009,10,47.348436666567295,19.074102784259104,24.993101182736602,5.097912904140861,4.13131407897646
418,D6d0S3-F0d09-Vc30d0-MJ010-K10,3,0.09,30.0,J010,10,45.1501605422076,16.8782309732007,26.8629182841446,5.107862564203071,4.08132787924415
419,D6d0S3-F0d09-Vc45d0-MJ001-K06,3,0.09,45.0,J001,06,43.4336872668145,15.1593533845064,24.344289695953602,4.605837667387361,3.9214210251438497
420,D6d0S3-F0d09-Vc45d0-MJ002-K06,3,0.09,45.0,J002,06,46.5531765416988,18.2788426593906,43.0983190684582,5.11743627172294,4.04273348070056
421,D6d0S3-F0d09-Vc45d0-MJ003-K07,3,0.09,45.0,J003,07,42.8248714954384,14.5505376131303,24.613634432995,4.88335272473063,3.9482166791499003
422,D6d0S3-F0d09-Vc45d0-MJ004-K07,3,0.09,45.0,J004,07,48.204925914061796,19.9305920317537,27.8320644638821,4.86472715970538,4.06274730724042
423,D6d0S3-F0d09-Vc45d0-MJ005-K08,3,0.09,45.0,J005,08,47.37427906583879,19.099945183530604,27.1483019050069,4.91509830978029,4.0991268088641695
424,D6d0S3-F0d09-Vc45d0-MJ006-K08,3,0.09,45.0,J006,08,48.17810692747889,19.9037730451708,31.1101557092673,5.31031939287715,4.18438855091409
425,D6d0S3-F0d09-Vc45d0-MJ007-K09,3,0.09,45.0,J007,09,41.1596755917071,12.885341709398901,24.065468354078803,4.66874442905631,3.82916899625386
426,D6d0S3-F0d09-Vc45d0-MJ008-K09,3,0.09,45.0,J008,09,45.15966038017321,16.8853264978651,29.099678991145502,4.90025407009322,4.07003405519247
427,D6d0S3-F0d09-Vc45d0-MJ009-K10,3,0.09,45.0,J009,10,48.132912397593095,19.858578515285,28.170447076732803,4.849284238559321,4.05878419468203
428,D6d0S3-F0d09-Vc45d0-MJ010-K10,3,0.09,45.0,J010,10,45.6935477164681,17.41921383416,28.9324230201478,5.034184811496611,4.09127854663811
429,D6d0S3-F0d09-Vc60d0-MJ001-K06,3,0.09,60.0,J001,06,47.4793209565656,19.2049870742574,50.972288283628,5.2932661829325705,4.06246394608004
430,D6d0S3-F0d09-Vc60d0-MJ002-K06,3,0.09,60.0,J002,06,45.5261282883417,17.2517944060336,52.4448785146603,4.96797139617073,4.0374389528945605
431,D6d0S3-F0d09-Vc60d0-MJ003-K07,3,0.09,60.0,J003,07,45.5941744666535,17.3198405843454,43.080345613770504,4.85762866521003,3.9708713169648395
432,D6d0S3-F0d09-Vc60d0-MJ004-K07,3,0.09,60.0,J004,07,46.769560205200996,18.4952263228928,28.3972843293711,5.10781438589338,4.02832232484661
433,D6d0S3-F0d09-Vc60d0-MJ005-K08,3,0.09,60.0,J005,08,50.00108560483479,21.726751722526696,28.5563228182332,4.92827240388024,4.15611863704107
434,D6d0S3-F0d09-Vc60d0-MJ006-K08,3,0.09,60.0,J006,08,50.136706034071,21.8623721517628,29.059312937736802,5.27026889195197,4.23263683593867
435,D6d0S3-F0d09-Vc60d0-MJ007-K09,3,0.09,60.0,J007,09,42.6805905843481,14.406256702039899,28.754322489809297,4.88963705938872,3.96605387944321
436,D6d0S3-F0d09-Vc60d0-MJ008-K09,3,0.09,60.0,J008,09,43.598509562591,15.324175680282801,26.2229236130257,5.026755791258781,3.97179856852705
437,D6d0S3-F0d09-Vc60d0-MJ009-K10,3,0.09,60.0,J009,10,49.7639049416737,21.489571059365602,28.5237728437146,5.0315753242653205,4.258936875811339
438,D6d0S3-F0d09-Vc60d0-MJ010-K10,3,0.09,60.0,J010,10,49.18391483824821,20.909580955939997,27.127746361435104,4.69741946096508,4.219292855846359
439,D6d0S3-F0d12-Vc15d0-MJ001-K06,3,0.12,15.0,J001,06,46.766515104976996,18.492181222668897,25.654273854454697,4.7172292180360405,4.06149143975082
440,D6d0S3-F0d12-Vc15d0-MJ002-K06,3,0.12,15.0,J002,06,47.816122425321,19.5417885430129,40.6960671489536,5.293081747643701,4.0824982883959
441,D6d0S3-F0d12-Vc15d0-MJ003-K07,3,0.12,15.0,J003,07,47.2356968677724,18.9613629854642,27.628914856750804,4.8737976915455095,4.05808133097687
442,D6d0S3-F0d12-Vc15d0-MJ004-K07,3,0.12,15.0,J004,07,49.0963622506714,20.822028368363302,34.1227002560997,4.97708382814562,4.11700081976124
443,D6d0S3-F0d12-Vc15d0-MJ005-K08,3,0.12,15.0,J005,08,51.7514181383428,23.477084256034697,27.464440450951198,4.8714620184577,4.179837164280951
444,D6d0S3-F0d12-Vc15d0-MJ006-K08,3,0.12,15.0,J006,08,51.8561743415061,23.581840459198,29.858971470483,4.9622633755197905,4.23137729510911
445,D6d0S3-F0d12-Vc15d0-MJ007-K09,3,0.12,15.0,J007,09,42.8003297079434,14.5259958256353,29.7887675752983,5.4510720840078,3.9263604148790496
446,D6d0S3-F0d12-Vc15d0-MJ008-K09,3,0.12,15.0,J008,09,42.204408350556996,13.930074468248902,28.279730066017102,4.85752194239957,3.9309226952505694
447,D6d0S3-F0d12-Vc15d0-MJ009-K10,3,0.12,15.0,J009,10,49.3104304787175,21.0360965964094,27.385279587372498,5.16003602486811,4.2952400546166
448,D6d0S3-F0d12-Vc15d0-MJ010-K10,3,0.12,15.0,J010,10,47.8347022332148,19.5603683509066,30.940916342954697,5.49490335353431,4.268313202807049
449,D6d0S3-F0d12-Vc30d0-MJ001-K06,3,0.12,30.0,J001,06,48.7700880520323,20.4957541697243,37.4870234525919,5.18515940015133,4.08066515865496
450,D6d0S3-F0d12-Vc30d0-MJ002-K06,3,0.12,30.0,J002,06,47.478989969481106,19.204656087173,51.164028487006206,5.09488280850414,4.17731888487584
451,D6d0S3-F0d12-Vc30d0-MJ003-K07,3,0.12,30.0,J003,07,45.6861019815084,17.4117680992002,26.516043490413605,4.917489395844179,4.03786759740948
452,D6d0S3-F0d12-Vc30d0-MJ004-K07,3,0.12,30.0,J004,07,45.201590179679,16.927256297370903,28.789632259254798,4.92488426121675,4.00162609073092
453,D6d0S3-F0d12-Vc30d0-MJ005-K08,3,0.12,30.0,J005,08,50.50543993210071,22.2311060497926,31.8998840732236,5.213195988312919,4.268097705193069
454,D6d0S3-F0d12-Vc30d0-MJ006-K08,3,0.12,30.0,J006,08,51.75532103999479,23.4809871576867,33.1326408811266,5.54181710174131,4.28205507525802
455,D6d0S3-F0d12-Vc30d0-MJ007-K09,3,0.12,30.0,J007,09,46.1226092651984,17.8482753828903,30.161056223436397,5.01494813552437,4.0586946515442
456,D6d0S3-F0d12-Vc30d0-MJ008-K09,3,0.12,30.0,J008,09,43.075515703025104,14.801181820717002,27.146759079062,4.60072159126761,3.8620770278522496
457,D6d0S3-F0d12-Vc30d0-MJ009-K10,3,0.12,30.0,J009,10,49.82242212923101,21.548088246922802,29.2093547602985,5.35502389575171,4.2849768880464
458,D6d0S3-F0d12-Vc30d0-MJ010-K10,3,0.12,30.0,J010,10,49.939638273488995,21.6653043911808,29.233816849144397,5.26410880644547,4.276174228945241
459,D6d0S3-F0d12-Vc45d0-MJ001-K06,3,0.12,45.0,J001,06,44.8083920177948,16.5340581354867,26.137555008249898,4.8276252791934295,4.01322205180233
460,D6d0S3-F0d12-Vc45d0-MJ002-K06,3,0.12,45.0,J002,06,45.848242608568,17.5739087262599,26.4778002484286,4.88654381009503,4.04812706703207
461,D6d0S3-F0d12-Vc45d0-MJ003-K07,3,0.12,45.0,J003,07,46.0808754999321,17.806541617624,27.0336321117355,5.17816308262846,3.99225108619031
462,D6d0S3-F0d12-Vc45d0-MJ004-K07,3,0.12,45.0,J004,07,45.0975781580261,16.823244275718,28.177124472781898,4.78596978690443,4.04039531679738
463,D6d0S3-F0d12-Vc45d0-MJ005-K08,3,0.12,45.0,J005,08,53.690738863181,25.4164049808728,33.5771570507478,5.438297840238509,4.386814770703309
464,D6d0S3-F0d12-Vc45d0-MJ006-K08,3,0.12,45.0,J006,08,47.0045957486244,18.730261866316198,29.837429204719896,5.1162818575525,4.13255790899038
465,D6d0S3-F0d12-Vc45d0-MJ007-K09,3,0.12,45.0,J007,09,44.3481641175134,16.0738302352053,27.064399230076603,4.89479544176721,4.02993944337048
466,D6d0S3-F0d12-Vc45d0-MJ008-K09,3,0.12,45.0,J008,09,44.249912950265795,15.976987437446198,25.8726489436095,4.781600003638251,4.0123570793142
467,D6d0S3-F0d12-Vc45d0-MJ009-K10,3,0.12,45.0,J009,10,46.5175095432708,18.2431756609627,29.0497249672447,5.04003337302799,4.2292166064500805
468,D6d0S3-F0d12-Vc45d0-MJ010-K10,3,0.12,45.0,J010,10,47.39604534921129,19.121711466903104,29.3223926814674,5.660947396133831,4.12344680930987
469,D6d0S3-F0d12-Vc60d0-MJ001-K06,3,0.12,60.0,J001,06,44.24087649446879,15.9665426121606,26.267398236420604,4.79710971618575,3.99294796503897
470,D6d0S3-F0d12-Vc60d0-MJ002-K06,3,0.12,60.0,J002,06,46.3750417338101,18.100707851501898,25.423347751789603,4.691405926393441,4.02587114917697
471,D6d0S3-F0d12-Vc60d0-MJ003-K07,3,0.12,60.0,J003,07,42.2556677503116,13.9813338680034,25.1583933640729,4.91436798334741,3.89495612770253
472,D6d0S3-F0d12-Vc60d0-MJ004-K07,3,0.12,60.0,J004,07,46.359000183925104,18.084666301617,29.9820985447687,4.81270996182883,4.0634089761117504
473,D6d0S3-F0d12-Vc60d0-MJ005-K08,3,0.12,60.0,J005,08,47.702440317096006,19.4281064347878,27.9418080768499,4.98256605559276,4.12891744536003
474,D6d0S3-F0d12-Vc60d0-MJ006-K08,3,0.12,60.0,J006,08,43.940564554815,15.6662306725068,29.4637591773249,5.20452587208506,4.00351997449346
475,D6d0S3-F0d12-Vc60d0-MJ007-K09,3,0.12,60.0,J007,09,43.429462071992,15.1551281896838,26.1360007772347,4.7594093543729,4.02391622930356
476,D6d0S3-F0d12-Vc60d0-MJ008-K09,3,0.12,60.0,J008,09,43.4093521898966,15.135018307588501,26.9814664454782,4.83206172543402,3.95949576297933
477,D6d0S3-F0d12-Vc60d0-MJ009-K10,3,0.12,60.0,J009,10,47.5443135275159,19.2699796452078,28.1326071447495,5.02282659592291,4.20564268812515
478,D6d0S3-F0d12-Vc60d0-MJ010-K10,3,0.12,60.0,J010,10,47.518263515560996,19.2439296332528,27.335292672833802,5.07985994290079,4.24831802605623
479,D6d0S4-F0d03-Vc15d0-MJ001-K11,4,0.03,15.0,J001,11,40.6873642674953,12.413030385187199,23.3338605737533,4.3654031877258,3.7979438028411097
480,D6d0S4-F0d03-Vc15d0-MJ002-K11,4,0.03,15.0,J002,11,43.820617101401,15.546283219092901,26.643643665501102,5.016304819284991,4.02962924075823
481,D6d0S4-F0d03-Vc15d0-MJ003-K12,4,0.03,15.0,J003,12,43.565803322596295,15.2914694402881,25.1185287167625,4.52004693587455,3.94064178697081
482,D6d0S4-F0d03-Vc15d0-MJ004-K12,4,0.03,15.0,J004,12,46.0534055305737,17.779071648265603,29.5466785107107,4.816244967528879,4.01953870840644
483,D6d0S4-F0d03-Vc15d0-MJ005-K13,4,0.03,15.0,J005,13,50.89710669835011,22.622772816041998,32.9806512981235,5.0011908152245805,4.17785099057634
484,D6d0S4-F0d03-Vc15d0-MJ006-K13,4,0.03,15.0,J006,13,47.512571426453704,19.2382375441456,36.290086073051896,5.42528239197268,4.1224641998608105
485,D6d0S4-F0d03-Vc15d0-MJ007-K14,4,0.03,15.0,J007,14,40.5806381733921,12.306304291084,27.079647152910105,4.45599953821277,3.79390179917626
486,D6d0S4-F0d03-Vc15d0-MJ008-K14,4,0.03,15.0,J008,14,40.868404792643794,12.594070910335699,28.042627099470803,4.45546154244587,3.85451391083165
487,D6d0S4-F0d03-Vc15d0-MJ009-K15,4,0.03,15.0,J009,15,44.2778980576351,16.003564175327,26.7300615846799,4.948491792689951,3.9952784529978502
488,D6d0S4-F0d03-Vc15d0-MJ010-K15,4,0.03,15.0,J010,15,44.717706000460396,16.4433721181523,25.2461727170196,4.78694007927187,4.01600618835365
489,D6d0S4-F0d03-Vc30d0-MJ001-K11,4,0.03,30.0,J001,11,45.3969270866715,17.1225932043633,47.96811385955271,4.93426885311284,3.9717237704178703
490,D6d0S4-F0d03-Vc30d0-MJ002-K11,4,0.03,30.0,J002,11,45.3781925105264,17.1038586282183,46.6968122804039,5.72661526558966,4.06572868343366
491,D6d0S4-F0d03-Vc30d0-MJ003-K12,4,0.03,30.0,J003,12,47.8717835554883,19.597449673180197,25.7448197283158,4.5649778164156,4.0963468163990004
492,D6d0S4-F0d03-Vc30d0-MJ004-K12,4,0.03,30.0,J004,12,50.5258441185485,22.251510236240396,26.9361900922292,4.903536803279559,4.34306825410632
493,D6d0S4-F0d03-Vc30d0-MJ005-K13,4,0.03,30.0,J005,13,48.5716621970401,20.297328314732002,32.2012760780057,5.31823162102392,4.20736366214032
494,D6d0S4-F0d03-Vc30d0-MJ006-K13,4,0.03,30.0,J006,13,48.95973662088,20.6854027385719,28.1257955159428,4.96361464126021,4.13906524758141
495,D6d0S4-F0d03-Vc30d0-MJ007-K14,4,0.03,30.0,J007,14,39.8004286968124,11.526094814504301,26.2037633514539,4.32104244248873,3.74808563883637
496,D6d0S4-F0d03-Vc30d0-MJ008-K14,4,0.03,30.0,J008,14,41.061938844789296,12.787604962481101,27.980972048060398,4.92988435094354,3.84004129013056
497,D6d0S4-F0d03-Vc30d0-MJ009-K15,4,0.03,30.0,J009,15,45.6554552611289,17.3811213788208,25.7936112006885,4.71925824547816,4.06688753431361
498,D6d0S4-F0d03-Vc30d0-MJ010-K15,4,0.03,30.0,J010,15,44.3526877097212,16.0868706402639,28.6554101021455,5.0438556246821,4.03803987092649
499,D6d0S4-F0d03-Vc45d0-MJ001-K11,4,0.03,45.0,J001,11,45.643973181178104,17.369639298869902,41.5296012384767,6.41570777802237,4.198552292945109
500,D6d0S4-F0d03-Vc45d0-MJ002-K11,4,0.03,45.0,J002,11,46.1566426726559,17.8823087903478,46.0439718772297,5.22927700477161,4.0841323506468905
501,D6d0S4-F0d03-Vc45d0-MJ003-K12,4,0.03,45.0,J003,12,48.7637785693345,20.4894446870263,22.0559380497583,4.68716085238901,4.083440577512319
502,D6d0S4-F0d03-Vc45d0-MJ004-K12,4,0.03,45.0,J004,12,50.9661044760752,22.691770593767,22.3883728998067,4.821407095898531,4.2352137612756
503,D6d0S4-F0d03-Vc45d0-MJ005-K13,4,0.03,45.0,J005,13,47.0186564014096,18.7443225191015,26.7286327078371,4.90046705821123,4.13577762387893
504,D6d0S4-F0d03-Vc45d0-MJ006-K13,4,0.03,45.0,J006,13,44.387100515764,16.1127666334559,28.2979218481076,4.999522125772139,3.9957198314331204
505,D6d0S4-F0d03-Vc45d0-MJ007-K14,4,0.03,45.0,J007,14,42.2360113786167,13.962075320594302,26.489080532801104,4.62589205166907,3.87513208264633
506,D6d0S4-F0d03-Vc45d0-MJ008-K14,4,0.03,45.0,J008,14,44.3024619047681,16.0281280224599,26.7558981079173,4.78396263614047,4.0658477967421005
507,D6d0S4-F0d03-Vc45d0-MJ009-K15,4,0.03,45.0,J009,15,46.3221880666837,18.047854184375602,26.1888938614044,4.689194670608679,4.18497550477439
508,D6d0S4-F0d03-Vc45d0-MJ010-K15,4,0.03,45.0,J010,15,47.650434574292404,19.3761006919842,28.418048333614802,4.88231192435912,4.14183467239725
