,name,S,posmak,brzina_rezanja,uzorak,komad,fill,split,opseg,maxd,avgd
509,D6d0S4-F0d03-Vc60d0-MJ001-K11,4,0.03,60.0,J001,11,47.146223705340994,18.871889823032802,52.0557414451468,5.0904690184033,4.04193635719104
510,D6d0S4-F0d03-Vc60d0-MJ002-K11,4,0.03,60.0,J002,11,45.33093096407761,17.0565970817695,48.6054259046601,4.94800971466294,3.9646972621128196
511,D6d0S4-F0d03-Vc60d0-MJ003-K12,4,0.03,60.0,J003,12,47.412002678955204,19.137668796647,25.970153921117898,4.874502683118231,4.066868312916509
512,D6d0S4-F0d03-Vc60d0-MJ004-K12,4,0.03,60.0,J004,12,52.189607996413606,23.915274114105397,32.598956507875,5.167564393105231,4.2770446995041205
513,D6d0S4-F0d03-Vc60d0-MJ005-K13,4,0.03,60.0,J005,13,49.8543231966405,21.579989314332398,31.933884442944898,5.86558682158319,4.3329676453918395
514,D6d0S4-F0d03-Vc60d0-MJ006-K13,4,0.03,60.0,J006,13,48.4195575799866,20.1452236976785,26.3998139578707,4.7410982318576105,4.06681575933388
515,D6d0S4-F0d03-Vc60d0-MJ008-K14,4,0.03,60.0,J008,14,43.7312885888793,15.4569547065712,28.7591930754391,5.35428697505657,4.04701036999305
516,D6d0S4-F0d03-Vc60d0-MJ009-K15,4,0.03,60.0,J009,15,47.06568389176039,18.7913500094523,28.585169385198103,5.11179905640817,4.1592073180373195
517,D6d0S4-F0d03-Vc60d0-MJ010-K15,4,0.03,60.0,J010,15,45.8103612198569,17.536027337548802,28.930032992860397,4.78910066177477,4.16195528682356
518,D6d0S4-F0d06-Vc15d0-MJ001-K11,4,0.06,15.0,J001,11,40.295516893077796,12.0211830107696,21.7692337295158,4.31405665629805,3.7206526664416097
519,D6d0S4-F0d06-Vc15d0-MJ002-K11,4,0.06,15.0,J002,11,43.437615763848,15.1632818815399,20.2030996920459,4.63884946685964,3.9314365529159505
520,D6d0S4-F0d06-Vc15d0-MJ003-K12,4,0.06,15.0,J003,12,50.0880764800471,21.813742597739,24.7309215875925,4.6095186221586,4.14783138681841
521,D6d0S4-F0d06-Vc15d0-MJ004-K12,4,0.06,15.0,J004,12,47.162633545914495,18.8882996636063,30.629730071212602,5.0343619580181596,4.0892098422918
522,D6d0S4-F0d06-Vc15d0-MJ005-K13,4,0.06,15.0,J005,13,45.2784238008013,17.0040899184932,27.331091084649895,4.82837435498427,4.0173762557438
523,D6d0S4-F0d06-Vc15d0-MJ006-K13,4,0.06,15.0,J006,13,49.5780923900731,21.303758507765,29.1497825134841,5.152387988069941,4.21115296162724
524,D6d0S4-F0d06-Vc15d0-MJ007-K14,4,0.06,15.0,J007,14,40.7832699127814,12.5089360304733,25.0711296775595,4.490019951860731,3.82430785583745
525,D6d0S4-F0d06-Vc15d0-MJ008-K14,4,0.06,15.0,J008,14,42.5814670461121,14.307432626804399,26.3089667100042,4.73435283547486,3.89368730870158
526,D6d0S4-F0d06-Vc15d0-MJ009-K15,4,0.06,15.0,J009,15,47.4228507535106,19.1485168712025,27.904612553642398,4.67137803083659,4.08976164908395
527,D6d0S4-F0d06-Vc15d0-MJ010-K15,4,0.06,15.0,J010,15,43.1361361272096,14.8618022449014,26.959248982851896,5.04989495834728,3.96496988279881
528,D6d0S4-F0d06-Vc30d0-MJ001-K11,4,0.06,30.0,J001,11,45.657997690131594,17.3836638078235,25.063609591956002,4.564205988900429,4.03941773276306
529,D6d0S4-F0d06-Vc30d0-MJ002-K11,4,0.06,30.0,J002,11,43.9506516178329,15.6763177355248,25.392975365211502,4.718173609490731,3.9805791099111096
530,D6d0S4-F0d06-Vc30d0-MJ003-K12,4,0.06,30.0,J003,12,48.1539892656051,19.879655383297,25.8649145053109,4.75209178013159,4.17467293704848
531,D6d0S4-F0d06-Vc30d0-MJ004-K12,4,0.06,30.0,J004,12,49.3879174222501,21.113583539941896,29.460792724205497,4.8484568003091395,4.1278302412942995
532,D6d0S4-F0d06-Vc30d0-MJ005-K13,4,0.06,30.0,J005,13,48.8658512676422,20.591517385334,30.451017260723802,5.39078481453802,4.298873318214381
533,D6d0S4-F0d06-Vc30d0-MJ006-K13,4,0.06,30.0,J006,13,48.475585715608794,20.201251833300603,26.9068773866948,4.88084648610493,4.12924990687706
534,D6d0S4-F0d06-Vc30d0-MJ007-K14,4,0.06,30.0,J007,14,39.73256814688,11.5131095748684,25.4156914026214,4.36409170789409,3.79926933540873
535,D6d0S4-F0d06-Vc30d0-MJ008-K14,4,0.06,30.0,J008,14,43.729924339993296,15.455590457685199,26.168136796789103,5.03712505455003,4.00061529686115
536,D6d0S4-F0d06-Vc30d0-MJ009-K15,4,0.06,30.0,J009,15,46.0649748729057,17.790640990597502,27.0410162140629,4.69615599475289,3.9809040358244503
537,D6d0S4-F0d06-Vc30d0-MJ010-K15,4,0.06,30.0,J010,15,47.036441802539606,18.7621079202315,26.855081006464896,4.80957230252426,4.02657815661879
538,D6d0S4-F0d06-Vc45d0-MJ001-K11,4,0.06,45.0,J001,11,44.0951440889169,15.820810206608801,24.052731198335,4.68914299475245,3.9469367198072005
539,D6d0S4-F0d06-Vc45d0-MJ002-K11,4,0.06,45.0,J002,11,43.2077115687403,14.9333776864322,24.1923555649156,4.830161361052981,3.8401897222958303
540,D6d0S4-F0d06-Vc45d0-MJ003-K12,4,0.06,45.0,J003,12,47.4350117923809,19.160677910072803,23.098042312834803,4.45254146735678,4.01783628502767
541,D6d0S4-F0d06-Vc45d0-MJ004-K12,4,0.06,45.0,J004,12,49.707978056683295,21.4336441743752,27.398638951639104,4.77288841758274,4.09914357249287
542,D6d0S4-F0d06-Vc45d0-MJ005-K13,4,0.06,45.0,J005,13,55.5265373137823,27.2522034314742,36.1691940785821,6.509130800205929,4.54886297148334
543,D6d0S4-F0d06-Vc45d0-MJ006-K13,4,0.06,45.0,J006,13,47.0085337055419,18.7341998232338,27.8402427048202,4.75630249415554,4.08904631818583
544,D6d0S4-F0d06-Vc45d0-MJ007-K14,4,0.06,45.0,J007,14,44.676487380705005,16.4021534983969,27.6587803132095,5.098920953062111,4.04941786967379
545,D6d0S4-F0d06-Vc45d0-MJ008-K14,4,0.06,45.0,J008,14,44.7355957507014,16.461261868393198,26.2098598357962,4.810425196232121,4.041989396332509
546,D6d0S4-F0d06-Vc45d0-MJ009-K15,4,0.06,45.0,J009,15,45.225910401537,16.9515765192288,26.723148971044697,4.69513332035219,4.06064954635234
547,D6d0S4-F0d06-Vc45d0-MJ010-K15,4,0.06,45.0,J010,15,45.8192779696145,17.5463974206927,27.6604254159164,4.91407041650774,4.02679037880279
548,D6d0S4-F0d06-Vc60d0-MJ001-K11,4,0.06,60.0,J001,11,44.5360692207928,16.2617353384847,22.5919263766989,4.75874713311714,3.95702490688829
549,D6d0S4-F0d06-Vc60d0-MJ002-K11,4,0.06,60.0,J002,11,45.0507542506839,16.7764203683758,22.042713036547,4.620895042302251,4.04199947885668
550,D6d0S4-F0d06-Vc60d0-MJ003-K12,4,0.06,60.0,J003,12,41.356272857550294,13.081938975242199,24.623632536430396,4.56052562052685,3.88871400958463
551,D6d0S4-F0d06-Vc60d0-MJ004-K12,4,0.06,60.0,J004,12,47.51286784896671,19.2385339666586,29.498612554029197,5.265013472844791,4.111522098642009
552,D6d0S4-F0d06-Vc60d0-MJ005-K13,4,0.06,60.0,J005,13,46.877443723943,18.6031098416348,27.6260304344102,5.1198286586613495,4.07322424262915
553,D6d0S4-F0d06-Vc60d0-MJ006-K13,4,0.06,60.0,J006,13,48.063061688896504,19.7887278065883,30.4148962023393,5.10466826472155,4.0964700496231
554,D6d0S4-F0d06-Vc60d0-MJ007-K14,4,0.06,60.0,J007,14,42.3385748455426,14.0642409632344,25.454182080430602,4.34405024700265,3.8241158579944505
555,D6d0S4-F0d06-Vc60d0-MJ008-K14,4,0.06,60.0,J008,14,42.4142647847317,14.139930902423599,25.668558826985198,4.99894358340422,3.8332731663942403
556,D6d0S4-F0d06-Vc60d0-MJ009-K15,4,0.06,60.0,J009,15,48.2158976566434,19.9415637743353,28.071369752128202,4.94401048061951,4.19894381854607
557,D6d0S4-F0d06-Vc60d0-MJ010-K15,4,0.06,60.0,J010,15,47.1628457658194,18.8885118835113,27.4595424401751,4.940900622944691,4.0184271082181
558,D6d0S4-F0d09-Vc15d0-MJ001-K11,4,0.09,15.0,J001,11,46.7454744048754,18.4711405225673,27.0538539848777,5.13611423370594,4.08553612619762
559,D6d0S4-F0d09-Vc15d0-MJ002-K11,4,0.09,15.0,J002,11,45.6758119296844,17.4014780473763,26.1277860212038,5.021481765327719,4.08493504765608
560,D6d0S4-F0d09-Vc15d0-MJ003-K12,4,0.09,15.0,J003,12,49.337207686116,21.062873803807896,27.054465260805998,4.701755235565759,4.17538427523566
561,D6d0S4-F0d09-Vc15d0-MJ004-K12,4,0.09,15.0,J004,12,51.4867220415333,23.212388159225195,37.7349854966516,6.50796104661941,4.30477745342707
562,D6d0S4-F0d09-Vc15d0-MJ005-K13,4,0.09,15.0,J005,13,48.5316558174264,20.2573219351182,33.7184454350774,5.38788027610847,4.14262003102717
563,D6d0S4-F0d09-Vc15d0-MJ006-K13,4,0.09,15.0,J006,13,52.5414746192661,24.267140736957998,33.5862867110061,5.12258208566897,4.25001035007327
564,D6d0S4-F0d09-Vc15d0-MJ007-K14,4,0.09,15.0,J007,14,46.913592716751204,18.6392588344431,26.910546108126802,5.07616685199161,4.12131841327608
565,D6d0S4-F0d09-Vc15d0-MJ008-K14,4,0.09,15.0,J008,14,46.4703988570104,18.1960649747022,27.980440734446802,4.97579703561751,4.01726072576357
566,D6d0S4-F0d09-Vc15d0-MJ009-K15,4,0.09,15.0,J009,15,43.5538017409419,15.2794678586337,25.543756325196398,4.659035949353361,3.93415507397893
567,D6d0S4-F0d09-Vc15d0-MJ010-K15,4,0.09,15.0,J010,15,48.2377156149446,19.9633817326365,26.764545894289604,4.879899337926,4.1605951336691405
568,D6d0S4-F0d09-Vc30d0-MJ001-K11,4,0.09,30.0,J001,11,54.7236435522719,26.4493096699638,42.312767227612,5.41958205750769,4.42642149655003
569,D6d0S4-F0d09-Vc30d0-MJ002-K11,4,0.09,30.0,J002,11,49.2735360093859,20.999202127077698,26.4707066387391,5.19425222423116,4.23096306329935
570,D6d0S4-F0d09-Vc30d0-MJ003-K12,4,0.09,30.0,J003,12,50.2177514610839,21.9434175787757,26.450048832246598,4.83361353174958,4.14682875638263
571,D6d0S4-F0d09-Vc30d0-MJ004-K12,4,0.09,30.0,J004,12,48.3432707464587,20.0689368641506,27.8490292514134,4.82765119982351,4.04375999742764
572,D6d0S4-F0d09-Vc30d0-MJ005-K13,4,0.09,30.0,J005,13,47.5218628462626,19.247528963954398,28.2660064515767,4.88554156455216,4.12836902379586
573,D6d0S4-F0d09-Vc30d0-MJ006-K13,4,0.09,30.0,J006,13,47.1455993184807,18.8712654361725,29.571784877726497,5.00181031526538,4.174696444582991
574,D6d0S4-F0d09-Vc30d0-MJ007-K14,4,0.09,30.0,J007,14,44.3875207941961,16.1131869118879,27.388155619114197,4.984795592863651,4.07500259026336
575,D6d0S4-F0d09-Vc30d0-MJ008-K14,4,0.09,30.0,J008,14,47.516462132177494,19.2421282498694,29.3885162440796,5.01060102117439,4.11929000316176
576,D6d0S4-F0d09-Vc30d0-MJ009-K15,4,0.09,30.0,J009,15,42.6501754303418,14.3758415480337,27.0283318663136,4.63427886885043,3.9212870848540096
577,D6d0S4-F0d09-Vc30d0-MJ010-K15,4,0.09,30.0,J010,15,45.148344012295894,16.8740101299878,28.2586270697649,4.86595321777501,4.00479623294886
578,D6d0S4-F0d09-Vc45d0-MJ001-K11,4,0.09,45.0,J001,11,53.08752559267901,24.813191710370802,37.3786937644431,5.43051551386493,4.41298843699242
579,D6d0S4-F0d09-Vc45d0-MJ002-K11,4,0.09,45.0,J002,11,55.4803279043602,27.205994022052103,41.494976744277004,5.90100595998922,4.5015805077615
580,D6d0S4-F0d09-Vc45d0-MJ003-K12,4,0.09,45.0,J003,12,46.35527038907189,18.080936506763802,26.4391472043604,4.7528440843035495,4.09109053195133
581,D6d0S4-F0d09-Vc45d0-MJ004-K12,4,0.09,45.0,J004,12,54.4246131305989,26.1502792482907,30.8354038534355,5.31237845459262,4.46810153392179
582,D6d0S4-F0d09-Vc45d0-MJ005-K13,4,0.09,45.0,J005,13,49.111920530214704,20.837586647906498,31.4122253319381,5.59856200710877,4.08252059525588
583,D6d0S4-F0d09-Vc45d0-MJ006-K13,4,0.09,45.0,J006,13,48.354675632865295,20.0803417505572,27.2453730728135,5.107806194825151,4.10759021963012
584,D6d0S4-F0d09-Vc45d0-MJ007-K14,4,0.09,45.0,J007,14,48.70696828174889,20.432634399440698,28.008565277177702,4.9767128772165,4.25955260025721
585,D6d0S4-F0d09-Vc45d0-MJ008-K14,4,0.09,45.0,J008,14,45.727897552105105,17.453563669797,29.0078934670406,4.929310981274581,4.02786296697093
586,D6d0S4-F0d09-Vc45d0-MJ009-K15,4,0.09,45.0,J009,15,46.7496918012146,18.4753579189065,31.4061723968324,5.0768404251291,4.03949615620705
587,D6d0S4-F0d09-Vc45d0-MJ010-K15,4,0.09,45.0,J010,15,44.2746171418404,16.000283259532303,27.980612211360697,4.8153993582057595,3.93127296260114
588,D6d0S4-F0d09-Vc60d0-MJ001-K11,4,0.09,60.0,J001,11,52.69768189700171,24.423348014693605,42.0605979719134,5.77874435037768,4.38930625509028
589,D6d0S4-F0d09-Vc60d0-MJ002-K11,4,0.09,60.0,J002,11,56.4919125760346,28.2175786937265,40.9689132702569,5.631249269843071,4.5119825532384406
590,D6d0S4-F0d09-Vc60d0-MJ003-K12,4,0.09,60.0,J003,12,51.561408437940905,23.287074555632802,28.309027488054102,5.36418280104957,4.3673032355011
591,D6d0S4-F0d09-Vc60d0-MJ004-K12,4,0.09,60.0,J004,12,48.0083543278989,19.7340204455908,26.472492999442395,4.71775094954946,4.08385028528907
592,D6d0S4-F0d09-Vc60d0-MJ005-K13,4,0.09,60.0,J005,13,47.203468281818296,18.9291343995102,29.077720236895498,4.995277630353731,4.08692790846
593,D6d0S4-F0d09-Vc60d0-MJ006-K13,4,0.09,60.0,J006,13,51.105565752001496,22.8312318696935,28.8216408399338,4.979384384596241,4.1609923436880605
594,D6d0S4-F0d09-Vc60d0-MJ007-K14,4,0.09,60.0,J007,14,44.7478347816428,16.4735008993347,28.856600669918603,5.006372917001,3.9616223030692796
595,D6d0S4-F0d09-Vc60d0-MJ008-K14,4,0.09,60.0,J008,14,45.8564431983065,17.582109315998302,28.3800855871498,4.87145670940604,4.04696188267402
596,D6d0S4-F0d09-Vc60d0-MJ009-K15,4,0.09,60.0,J009,15,43.368967134666605,15.0946332523585,26.435706510967897,4.6757800133085095,3.9264867651272404
597,D6d0S4-F0d09-Vc60d0-MJ010-K15,4,0.09,60.0,J010,15,47.45071990455,19.176386022241896,26.66408004991,4.767639158626349,4.0350437153497
598,D6d0S4-F0d12-Vc15d0-MJ001-K11,4,0.12,15.0,J001,11,44.3580644164742,16.0837305341661,39.0245965248324,4.8850469619662,3.97479448926637
599,D6d0S4-F0d12-Vc15d0-MJ002-K11,4,0.12,15.0,J002,11,48.0279012493917,19.753567367083498,75.4276704475687,5.466402947546951,4.05657825855058
600,D6d0S4-F0d12-Vc15d0-MJ003-K12,4,0.12,15.0,J003,12,48.3752457666246,20.1009118843164,27.807045478122202,5.41652398418758,4.36799480889034
601,D6d0S4-F0d12-Vc15d0-MJ004-K12,4,0.12,15.0,J004,12,49.4813191057372,21.2069852234291,29.4075884473409,5.13772723607821,4.1776176095028905
602,D6d0S4-F0d12-Vc15d0-MJ005-K13,4,0.12,15.0,J005,13,47.796973712375,19.522639830066897,28.2148219614888,4.79219395226004,4.04263797224771
603,D6d0S4-F0d12-Vc15d0-MJ006-K13,4,0.12,15.0,J006,13,47.589474275475595,19.3151403931675,27.7992701207598,4.73954027454013,4.08203533012685
604,D6d0S4-F0d12-Vc15d0-MJ007-K14,4,0.12,15.0,J007,14,48.166725719007395,19.8923918366993,30.258639240929103,5.32466505472013,4.22967499504312
605,D6d0S4-F0d12-Vc15d0-MJ008-K14,4,0.12,15.0,J008,14,41.8090190742289,13.5346851919207,25.539335898305602,4.66263416174356,3.8756131910975897
606,D6d0S4-F0d12-Vc15d0-MJ009-K15,4,0.12,15.0,J009,15,48.2126817841196,19.9383479018115,27.7025056239817,4.78961004824929,4.1541948324676605
607,D6d0S4-F0d12-Vc15d0-MJ010-K15,4,0.12,15.0,J010,15,45.4267679968163,17.1524341145082,27.3114747350666,4.8008098630085305,4.02214212977793
608,D6d0S4-F0d12-Vc30d0-MJ001-K11,4,0.12,30.0,J001,11,46.2552432749675,17.9809093926594,67.90813639808471,5.556105815163161,4.14864026066304
609,D6d0S4-F0d12-Vc30d0-MJ002-K11,4,0.12,30.0,J002,11,47.5423012520535,19.2679673697453,53.773043334948206,5.75156577270671,4.1619766583910796
610,D6d0S4-F0d12-Vc30d0-MJ003-K12,4,0.12,30.0,J003,12,45.0283606702925,16.7540267879844,24.475174900643502,4.58587166409571,4.09000270826394
611,D6d0S4-F0d12-Vc30d0-MJ004-K12,4,0.12,30.0,J004,12,50.20508801161179,21.930754129303605,31.321146778174896,5.44054637560925,4.24478982426825
612,D6d0S4-F0d12-Vc30d0-MJ005-K13,4,0.12,30.0,J005,13,49.093667595224105,20.8193337129159,30.8179179018668,5.29037961230546,4.1809762620801
613,D6d0S4-F0d12-Vc30d0-MJ006-K13,4,0.12,30.0,J006,13,54.5571062390213,26.2827723567131,37.0418114888311,5.914572947544889,4.43753834307297
614,D6d0S4-F0d12-Vc30d0-MJ007-K14,4,0.12,30.0,J007,14,47.8128905969988,19.5385567146907,28.0804083243721,5.03690556894421,4.17682222002955
615,D6d0S4-F0d12-Vc30d0-MJ008-K14,4,0.12,30.0,J008,14,43.823603458506604,15.5492695761985,26.0534674445737,4.6530752287570305,3.9763598038703
616,D6d0S4-F0d12-Vc30d0-MJ009-K15,4,0.12,30.0,J009,15,48.112000182205,19.8376662998968,26.3316090693682,4.92760763379797,4.105412959289549
617,D6d0S4-F0d12-Vc30d0-MJ010-K15,4,0.12,30.0,J010,15,42.3448682651224,14.0705343828142,25.777361528400302,4.76336958596988,3.8844895911853703
618,D6d0S4-F0d12-Vc45d0-MJ001-K11,4,0.12,45.0,J001,11,43.2531243836914,14.9787905013833,70.0940832175928,5.18706736118716,3.9280080357341403
619,D6d0S4-F0d12-Vc45d0-MJ002-K11,4,0.12,45.0,J002,11,46.4339913296676,18.159657447359397,77.96632997041371,5.36907630822219,4.02105409722234
620,D6d0S4-F0d12-Vc45d0-MJ003-K12,4,0.12,45.0,J003,12,49.8820341849276,21.6077003026195,64.48153827265229,5.34339395260018,4.19981752248948
621,D6d0S4-F0d12-Vc45d0-MJ004-K12,4,0.12,45.0,J004,12,45.188779123406896,16.9144452410988,28.549568705086003,4.7746668756907,4.019149970754079
622,D6d0S4-F0d12-Vc45d0-MJ005-K13,4,0.12,45.0,J005,13,45.2633492267754,16.989015344467198,28.797185698002302,4.81074504793322,4.03329192838731
623,D6d0S4-F0d12-Vc45d0-MJ006-K13,4,0.12,45.0,J006,13,46.5246271180946,18.2502932357865,26.501163730234698,4.732478594486389,4.03562342236498
624,D6d0S4-F0d12-Vc45d0-MJ008-K14,4,0.12,45.0,J008,14,45.00260566270121,16.7282717803931,27.651948858053302,4.8266944591815495,4.0719657259637305
625,D6d0S4-F0d12-Vc45d0-MJ009-K15,4,0.12,45.0,J009,15,43.9991701578294,15.7248362755212,26.049470583096,4.72016401683784,3.9530265905054502
626,D6d0S4-F0d12-Vc45d0-MJ010-K15,4,0.12,45.0,J010,15,45.027836959157,16.7535030768489,26.9229593890408,4.76682773317946,3.97317478664129
627,D6d0S4-F0d12-Vc45d0-MJ007-K14,4,0.12,45.0,J007,14,48.9932099726771,20.718876090368898,27.7585682811742,4.80179414466181,4.143086422886499
628,D6d0S4-F0d12-Vc60d0-MJ001-K11,4,0.12,60.0,J001,11,48.6667400338565,20.392406151548396,28.0691346593288,5.08372371731632,4.11925101662422
629,D6d0S4-F0d12-Vc60d0-MJ002-K11,4,0.12,60.0,J002,11,45.1233764112327,16.8490425289245,25.1778052805899,4.69564871075108,3.9896782284203898
630,D6d0S4-F0d12-Vc60d0-MJ003-K12,4,0.12,60.0,J003,12,48.1818737876079,19.9075399052997,28.1183018064605,5.0522053008315195,4.13982843305159
631,D6d0S4-F0d12-Vc60d0-MJ004-K12,4,0.12,60.0,J004,12,52.4985149910221,24.224181108714,33.8981804184936,5.389776072181999,4.47490717314238
632,D6d0S4-F0d12-Vc60d0-MJ005-K13,4,0.12,60.0,J005,13,52.5343720776203,24.260038195312198,37.5900245985821,6.5904023824824405,4.47231249549509
633,D6d0S4-F0d12-Vc60d0-MJ006-K13,4,0.12,60.0,J006,13,50.769262551393204,22.494928669085002,29.9168478905726,5.19237560089016,4.284813809672221
634,D6d0S4-F0d12-Vc60d0-MJ007-K14,4,0.12,60.0,J007,14,48.5311316378162,20.256797755508,29.516664845440804,4.8034226530119595,4.16846813609939
635,D6d0S4-F0d12-Vc60d0-MJ008-K14,4,0.12,60.0,J008,14,43.1452227685087,14.8708888862006,27.0719349835711,4.670902778522049,3.8716792098052
636,D6d0S4-F0d12-Vc60d0-MJ009-K15,4,0.12,60.0,J009,15,42.681432216141296,14.407098333833101,26.787792692709303,4.734150183482139,3.90339460616579
637,D6d0S4-F0d12-Vc60d0-MJ010-K15,4,0.12,60.0,J010,15,46.6472669220567,18.372933039748602,30.0534583447702,4.997320174958991,4.0773237264997295
